Specimen,BreakNo,ep1,ep2,ep1_x,ep1_y,ep1_z,ep2_x,ep2_y,ep2_z
MN19050216,3,2,3,56.494,47.8308,-93.154,69.4534,50.9148,-92.158
MN19050216,4,3,4,69.4534,50.9148,-92.158,71.6004,55.5368,-95.999
MN19050216,5,4,5,71.6004,55.5368,-95.999,70.0948,61.0495,-81.6567
MN19050216,6,5,6,70.0948,61.0495,-81.6567,70.2761,60.4885,-72.1196
MN19050216,7,6,7,70.2761,60.4885,-72.1196,70.6518,59.8462,-59.3779
MN19050216,8,7,8,70.6518,59.8462,-59.3779,70.4139,60.4986,-53.2143
MN19050216,9,8,9,70.4139,60.4986,-53.2143,70.9648,61.1976,-29.6435
MN19050216,10,9,0,70.9648,61.1976,-29.6435,56.1787,55.0749,-25.7911
MN19050216,11,10,11,66.518,52.2424,-28.9066,63.0498,49.2959,-26.8182
MN19050217,1,0,1,61.1333,44.8973,-79.4861,57.7695,48.3293,-36.4932
MN19050217,2,1,2,57.7695,48.3293,-36.4932,48.7598,33.1103,-26.6707
MN19050217,3,2,3,48.7598,33.1103,-26.6707,39.5506,40.61,-32.694
MN19050217,4,3,4,39.5506,40.61,-32.694,38.9125,47.2777,-72.7883
MN19050217,5,4,5,38.9125,47.2777,-72.7883,41.696,44.6603,-80.6702
MN19050217,6,5,6,41.696,44.6603,-80.6702,49.8211,37.5064,-87.4475
MN19050217,7,6,0,49.8211,37.5064,-87.4475,61.1333,44.8973,-79.4861
MN19050218,1,0,1,45.5313,44.4071,-93.0753,54.0582,43.7875,-104.86
MN19050218,2,1,2,54.0582,43.7875,-104.86,61.358,48.368,-80.8583
MN19050218,3,2,3,61.358,48.368,-80.8583,62.0018,50.2215,-41.9774
MN19050218,4,3,4,62.0018,50.2215,-41.9774,63.0349,48.983,-32.7175
MN19050218,5,4,5,63.0349,48.983,-32.7175,63.462,42.5144,-32.5796
MN19050218,6,5,6,63.462,42.5144,-32.5796,58.0345,39.9703,-30.0673
MN19050218,7,6,7,58.0345,39.9703,-30.0673,51.1647,40.3477,-30.1094
MN19050218,8,7,0,51.1647,40.3477,-30.1094,45.5313,44.4071,-93.0753
MN19050218,9,8,9,48.9653,42.1692,-35.3326,48.4602,42.6457,-40.9708
MN19050218,10,9,10,48.4602,42.6457,-40.9708,47.7744,43.0422,-44.1952
MN19050218,11,10,11,47.7744,43.0422,-44.1952,47.0754,43.8327,-49.2807
MN19050218,12,11,12,47.0754,43.8327,-49.2807,44.6462,49.0047,-67.0944
MN19050219,1,0,1,40.8993,71.6823,-43.1353,37.772,74.5288,-76.5602
MN19050219,2,1,2,37.772,74.5288,-76.5602,41.3619,70.4533,-81.7088
MN19050219,3,2,3,41.3619,70.4533,-81.7088,45.3443,69.8383,-90.9966
MN19050219,4,3,4,45.3443,69.8383,-90.9966,48.0023,70.5383,-90.9043
MN19050219,5,4,5,48.0023,70.5383,-90.9043,49.7386,72.4735,-86.6026
MN19050219,6,5,6,49.7386,72.4735,-86.6026,60.1255,68.0625,-25.9561
MN19050219,7,6,10,60.1255,68.0625,-25.9561,44.4842,68.8027,-30.6994
MN19050219,8,7,8,55.6307,63.2296,-35.4275,48.6523,64.7064,-33.9518
MN19050219,9,8,9,48.6523,64.7064,-33.9518,46.2363,66.4183,-31.4205
MN19050219,10,10,0,44.4842,68.8027,-30.6994,40.8993,71.6823,-43.1353
MN19050220,1,0,1,58.0837,49.7058,-28.8213,51.7549,55.443,-44.9041
MN19050220,2,1,2,51.7549,55.443,-44.9041,51.2066,55.4226,-57.684
MN19050220,3,1,4,51.7549,55.443,-44.9041,49.9913,56.9229,-69.1661
MN19050220,4,4,5,49.9913,56.9229,-69.1661,49.4546,55.2227,-96.2353
MN19050220,5,5,6,49.4546,55.2227,-96.2353,54.7852,49.9104,-98.0275
MN19050220,6,6,7,54.7852,49.9104,-98.0275,59.7002,53.2519,-93.7679
MN19050220,7,7,8,59.7002,53.2519,-93.7679,65.7107,58.1118,-65.7122
MN19050220,8,8,9,65.7107,58.1118,-65.7122,66.8589,61.4666,-56.5282
MN19050220,9,9,10,66.8589,61.4666,-56.5282,67.7939,58.6502,-33.185
MN19050220,10,10,11,67.7939,58.6502,-33.185,67.8106,58.3133,-27.8314
MN19050220,11,11,12,67.8106,58.3133,-27.8314,62.275,52.4741,-27.7891
MN19050220,12,12,0,62.275,52.4741,-27.7891,58.0837,49.7058,-28.8213
MN19050222,1,0,1,59.4267,53.5063,-17.5886,57.3028,51.4969,-59.5997
MN19050222,2,1,2,57.3028,51.4969,-59.5997,60.9902,50.1386,-62.419
MN19050222,3,2,3,60.9902,50.1386,-62.419,63.2998,49.0433,-69.1929
MN19050222,4,3,4,63.2998,49.0433,-69.1929,63.2155,48.8342,-77.8872
MN19050222,5,4,5,63.2155,48.8342,-77.8872,63.3767,47.3588,-83.6571
MN19050222,6,5,6,63.3767,47.3588,-83.6571,66.2519,48.4205,-85.0133
MN19050222,7,6,7,66.2519,48.4205,-85.0133,66.9323,52.6722,-83.5683
MN19050222,8,7,8,66.9323,52.6722,-83.5683,70.6524,54.981,-16.6005
MN19050222,9,8,0,70.6524,54.981,-16.6005,59.4267,53.5063,-17.5886
MN19050222,10,9,10,70.5691,53.3669,-13.5672,62.6852,52.1094,-15.8019
MN19050223,1,0,1,61.0715,56.2965,-79.6861,51.2262,53.2341,-32.9378
MN19050223,2,2,3,51.616,52.6251,-46.3349,51.3367,53.128,-52.6604
MN19050223,3,4,5,50.7683,53.9911,-59.0103,50.8283,54.1296,-66.2732
MN19050223,4,6,7,50.4938,54.7961,-70.6112,51.2754,54.6785,-78.0648
MN19050223,5,7,8,51.2754,54.6785,-78.0648,51.5548,54.5741,-83.3415
MN19050223,6,1,9,51.2262,53.2341,-32.9378,53.3322,51.488,-92.1635
MN19050223,7,9,10,53.3322,51.488,-92.1635,60.5553,53.8452,-81.304
MN19050223,8,10,0,60.5553,53.8452,-81.304,61.0715,56.2965,-79.6861
MN19050224,1,0,1,48.7854,55.9102,-27.5281,41.8123,61.3058,-85.992
MN19050224,2,2,3,42.6963,60.5163,-64.6685,43.0891,58.4343,-73.7375
MN19050224,3,3,4,43.0891,58.4343,-73.7375,42.1367,60.9512,-80.0228
MN19050224,4,1,5,41.8123,61.3058,-85.992,46.5959,54.2342,-94.5328
MN19050224,5,5,6,46.5959,54.2342,-94.5328,54.0242,58.3084,-95.3432
MN19050224,6,6,7,54.0242,58.3084,-95.3432,54.4909,60.6741,-92.8403
MN19050224,7,7,8,54.4909,60.6741,-92.8403,57.0431,60.3203,-45.8065
MN19050224,8,8,0,57.0431,60.3203,-45.8065,48.7854,55.9102,-27.5281
MN19050226,1,0,1,54.8521,57.5734,-65.2805,59.9754,49.2926,-21.0872
MN19050226,2,1,2,59.9754,49.2926,-21.0872,55.6829,48.5695,-26.7627
MN19050226,3,2,3,55.6829,48.5695,-26.7627,41.0549,51.0989,-56.8873
MN19050226,4,3,4,41.0549,51.0989,-56.8873,38.2159,53.9001,-68.1916
MN19050226,5,4,5,38.2159,53.9001,-68.1916,38.3095,51.8335,-71.3425
MN19050226,6,5,6,38.3095,51.8335,-71.3425,39.1669,48.933,-81.6987
MN19050226,7,6,7,39.1669,48.933,-81.6987,38.2607,49.926,-89.1645
MN19050226,8,7,8,38.2607,49.926,-89.1645,45.7923,51.8264,-76.9339
MN19050226,9,8,9,45.7923,51.8264,-76.9339,54.0382,53.2308,-72.2664
MN19050226,10,9,0,54.0382,53.2308,-72.2664,54.8521,57.5734,-65.2805
MN19050227,1,0,1,62.8,45.5915,-95.0125,65.6856,47.4991,-73.8966
MN19050227,2,1,2,65.6856,47.4991,-73.8966,61.0035,43.9342,-63.1427
MN19050227,3,2,3,61.0035,43.9342,-63.1427,59.8021,44.718,-57.3564
MN19050227,4,3,4,59.8021,44.718,-57.3564,53.6781,54.3553,-26.5797
MN19050227,5,4,7,53.6781,54.3553,-26.5797,51.0094,50.5495,-74.06
MN19050227,6,5,6,52.2792,52.149,-54.3247,51.92,51.8454,-58.1143
MN19050227,7,7,8,51.0094,50.5495,-74.06,50.9576,50.1587,-80.632
MN19050227,8,8,9,50.9576,50.1587,-80.632,50.552,49.4403,-86.3861
MN19050227,9,9,10,50.552,49.4403,-86.3861,57.1316,42.2528,-103.853
MN19050227,10,10,0,57.1316,42.2528,-103.853,62.8,45.5915,-95.0125
MN19050228,1,0,1,47.8577,46.382,-86.8018,58.6953,49.6378,-50.3527
MN19050228,2,1,2,58.6953,49.6378,-50.3527,58.4255,49.7245,-35.1586
MN19050228,3,2,3,58.4255,49.7245,-35.1586,53.2086,48.7825,-24.1552
MN19050228,4,4,5,48.3837,49.0198,-26.6357,41.1258,46.3753,-86.5193
MN19050228,5,5,6,41.1258,46.3753,-86.5193,42.8011,46.3754,-87.7298
MN19050228,6,6,0,42.8011,46.3754,-87.7298,47.8577,46.382,-86.8018
MN19050228,7,3,4,53.2086,48.7825,-24.1552,48.3837,49.0198,-26.6357
MN19050229,1,0,1,52.7678,48.987,-22.8768,44.8439,48.4634,-47.2933
MN19050229,2,1,2,44.8439,48.4634,-47.2933,48.9219,48.4297,-86.0474
MN19050229,3,2,3,48.9219,48.4297,-86.0474,54.1037,50.5457,-87.6555
MN19050229,4,3,4,54.1037,50.5457,-87.6555,54.4962,51.5572,-29.3385
MN19050229,5,4,5,54.4962,51.5572,-29.3385,54.4777,50.8856,-24.8163
MN19050230,1,0,1,54.5925,43.5389,-40.1972,49.5002,44.9503,-96.7529
MN19050230,2,1,2,49.5002,44.9503,-96.7529,58.2616,46.7843,-104.017
MN19050230,3,2,5,58.2616,46.7843,-104.017,61.9262,50.2126,-25.4626
MN19050230,4,3,4,61.1147,50.4651,-42.9896,61.795,51.0857,-34.6115
MN19050230,5,5,6,61.9262,50.2126,-25.4626,62.0497,48.0495,-25.9068
MN19050230,6,6,7,62.0497,48.0495,-25.9068,61.0435,44.1911,-29.7353
MN19050230,7,7,0,61.0435,44.1911,-29.7353,54.5925,43.5389,-40.1972
MN19050231,1,0,1,46.556,58.2007,-80.1059,48.0216,53.1614,-30.0417
MN19050231,2,1,2,48.0216,53.1614,-30.0417,46.2571,49.5945,-27.4675
MN19050231,3,2,3,46.2571,49.5945,-27.4675,38.8031,45.6849,-28.7858
MN19050231,4,3,4,38.8031,45.6849,-28.7858,33.6182,49.3922,-29.9229
MN19050231,5,4,5,33.6182,49.3922,-29.9229,33.2813,56.4246,-70.8229
MN19050231,6,5,0,33.2813,56.4246,-70.8229,46.556,58.2007,-80.1059
MN19050232,1,0,1,50.3759,57.0448,-11.3681,48.9445,60.3931,-37.4199
MN19050232,2,1,4,48.9445,60.3931,-37.4199,47.9265,58.4989,-85.9602
MN19050232,3,2,3,46.4182,58.2961,-47.9965,46.9434,57.7163,-69.9517
MN19050232,4,4,5,47.9265,58.4989,-85.9602,56.2741,51.7237,-67.2562
MN19050232,5,5,0,56.2741,51.7237,-67.2562,50.3759,57.0448,-11.3681
MN19050232,6,6,7,49.3215,49.8733,-23.2661,48.6244,53.1654,-13.8109
MN19050233,1,0,1,40.5928,45.3889,-69.9012,40.2808,49.0388,-46.825
MN19050233,2,1,2,40.2808,49.0388,-46.825,38.9863,45.3154,-29.998
MN19050233,3,2,3,38.9863,45.3154,-29.998,31.8622,40.0723,-23.2678
MN19050233,4,3,4,31.8622,40.0723,-23.2678,27.9503,40.7398,-22.2886
MN19050233,5,4,5,27.9503,40.7398,-22.2886,25.5258,40.2924,-20.9957
MN19050233,6,5,6,25.5258,40.2924,-20.9957,21.5813,41.2298,-16.6799
MN19050233,7,6,0,21.5813,41.2298,-16.6799,40.5928,45.3889,-69.9012
MN19050233,8,7,10,20.8771,45.5798,-19.1766,33.7407,43.1761,-60.8232
MN19050233,9,10,0,33.7407,43.1761,-60.8232,40.5928,45.3889,-69.9012
MN19050233,10,8,9,21.8091,44.358,-25.4035,22.0129,44.2212,-29.1241
MN19050234,1,0,1,35.5308,55.8801,-39.2349,33.6646,58.5738,-60.1499
MN19050234,2,1,2,33.6646,58.5738,-60.1499,34.5533,57.5889,-72.9781
MN19050234,3,2,3,34.5533,57.5889,-72.9781,43.0398,56.5081,-85.2785
MN19050234,4,3,4,43.0398,56.5081,-85.2785,44.359,57.0757,-83.7542
MN19050234,5,4,5,44.359,57.0757,-83.7542,48.1137,63.3295,-34.6123
MN19050234,6,5,6,48.1137,63.3295,-34.6123,46.6539,58.4088,-23.9013
MN19050234,7,6,7,46.6539,58.4088,-23.9013,44.7701,55.9767,-24.7063
MN19050234,8,7,0,44.7701,55.9767,-24.7063,35.5308,55.8801,-39.2349
MN19050235,1,0,1,28.2919,41.3456,-42.0959,28.7484,43.1925,-66.0896
MN19050235,2,1,2,28.7484,43.1925,-66.0896,30.3789,41.9959,-67.4992
MN19050235,3,2,6,30.3789,41.9959,-67.4992,44.3922,43.5204,-59.9417
MN19050235,4,6,7,44.3922,43.5204,-59.9417,43.7205,41.947,-42.573
MN19050235,5,7,8,43.7205,41.947,-42.573,42.8609,35.9925,-31.7405
MN19050235,6,8,9,42.8609,35.9925,-31.7405,39.2488,34.554,-27.6331
MN19050235,7,9,10,39.2488,34.554,-27.6331,36.6169,34.08,-22.6259
MN19050235,8,11,0,32.5943,35.7547,-22.7229,28.2919,41.3456,-42.0959
MN19050235,9,3,4,32.0396,40.9411,-68.1251,35.1285,38.9215,-69.9626
MN19050235,10,4,5,35.1285,38.9215,-69.9626,43.676,38.5157,-69.797
MN19050235,11,10,11,36.6169,34.08,-22.6259,32.5943,35.7547,-22.7229
MN19050237,1,0,1,25.4856,46.9148,-30.067,20.5428,52.7315,-59.6147
MN19050237,2,1,2,20.5428,52.7315,-59.6147,23.7485,52.6358,-66.4664
MN19050237,3,2,3,23.7485,52.6358,-66.4664,34.8067,49.768,-62.8445
MN19050237,4,3,4,34.8067,49.768,-62.8445,33.2413,56.6919,-44.2145
MN19050237,5,4,5,33.2413,56.6919,-44.2145,33.9833,56.2411,-38.6385
MN19050237,6,5,6,33.9833,56.2411,-38.6385,32.652,51.382,-23.3985
MN19050237,7,6,7,32.652,51.382,-23.3985,32.5368,45.9037,-16.3779
MN19050237,8,7,0,32.5368,45.9037,-16.3779,25.4856,46.9148,-30.067
MN19050238,1,0,1,41.5943,50.1302,-48.9306,39.028,34.9037,-28.4242
MN19050238,2,1,2,39.028,34.9037,-28.4242,27.5709,34.2531,-19.943
MN19050238,3,2,3,27.5709,34.2531,-19.943,31.1283,42.402,-63.856
MN19050238,4,3,4,31.1283,42.402,-63.856,35.6261,41.0119,-66.3116
MN19050238,5,4,0,35.6261,41.0119,-66.3116,41.5943,50.1302,-48.9306
MN19050240,1,0,1,25.4211,56.1032,-33.9717,30.2715,51.1084,-50.1407
MN19050240,2,1,2,30.2715,51.1084,-50.1407,33.6209,55.1158,-52.9341
MN19050240,3,2,3,33.6209,55.1158,-52.9341,35.6259,58.801,-54.4948
MN19050240,4,3,4,35.6259,58.801,-54.4948,40.5265,55.7892,-24.3233
MN19050240,5,4,5,40.5265,55.7892,-24.3233,39.0369,53.7262,-14.4052
MN19050240,6,5,6,39.0369,53.7262,-14.4052,23.7975,58.5933,-23.9622
MN19050240,7,6,0,23.7975,58.5933,-23.9622,25.4211,56.1032,-33.9717
MN19050241,1,0,1,40.1912,41.0775,-42.8992,38.8132,35.1031,-18.3554
MN19050241,2,1,2,38.8132,35.1031,-18.3554,24.7561,36.0406,-33.2612
MN19050241,3,2,3,24.7561,36.0406,-33.2612,25.2237,43.3365,-53.4873
MN19050241,4,3,4,25.2237,43.3365,-53.4873,36.0732,36.4277,-59.1405
MN19050241,5,4,5,36.0732,36.4277,-59.1405,39.56,41.0118,-53.5768
MN19050241,6,5,0,39.56,41.0118,-53.5768,40.1912,41.0775,-42.8992
MN19050242,1,0,1,42.9138,39.1157,-30.7818,44.3086,43.4705,-50.4234
MN19050242,2,1,2,44.3086,43.4705,-50.4234,44.4604,46.814,-58.9134
MN19050242,3,2,3,44.4604,46.814,-58.9134,43.3626,49.1737,-59.1277
MN19050242,4,3,4,43.3626,49.1737,-59.1277,40.1045,49.9203,-52.943
MN19050242,5,4,5,40.1045,49.9203,-52.943,36.7293,50.1604,-48.6514
MN19050242,6,5,6,36.7293,50.1604,-48.6514,34.4714,49.6055,-47.5048
MN19050242,7,6,7,34.4714,49.6055,-47.5048,31.6489,48.0581,-46.7295
MN19050242,8,7,8,31.6489,48.0581,-46.7295,29.8034,46.1268,-41.9456
MN19050242,9,8,9,29.8034,46.1268,-41.9456,28.8439,44.9825,-36.7783
MN19050242,10,9,10,28.8439,44.9825,-36.7783,26.0983,41.1297,-31.0435
MN19050242,11,10,11,26.0983,41.1297,-31.0435,26.5794,37.0386,-33.7374
MN19050242,12,11,12,26.5794,37.0386,-33.7374,27.6626,35.7772,-31.2157
MN19050242,13,12,13,27.6626,35.7772,-31.2157,26.5854,35.8562,-25.952
MN19050242,14,13,18,26.5854,35.8562,-25.952,38.4382,44.1987,-23.1015
MN19050242,15,15,16,25.504,39.2568,-20.3522,27.4955,42.3764,-20.4279
MN19050242,16,14,17,25.0324,37.5887,-20.638,28.9232,43.1742,-19.1588
MN19050242,17,18,0,38.4382,44.1987,-23.1015,42.9138,39.1157,-30.7818
MN19050243,1,0,1,29.337,40.075,-34.4998,29.3725,43.5857,-53.6561
MN19050243,2,1,2,29.3725,43.5857,-53.6561,39.1134,39.2082,-55.4525
MN19050243,3,2,3,39.1134,39.2082,-55.4525,42.9863,42.593,-49.4289
MN19050243,4,3,4,42.9863,42.593,-49.4289,42.4602,43.9766,-39.5132
MN19050243,5,4,5,42.4602,43.9766,-39.5132,40.6774,41.4439,-16.7362
MN19050243,6,5,6,40.6774,41.4439,-16.7362,35.1466,36.8969,-32.9029
MN19050243,7,6,7,35.1466,36.8969,-32.9029,29.9681,39.0552,-31.9838
MN19050243,8,7,0,29.9681,39.0552,-31.9838,29.337,40.075,-34.4998
MN19050244,1,0,1,27.6176,43.1271,-32.1696,29.3113,38.276,-50.7598
MN19050244,2,1,4,29.3113,38.276,-50.7598,41.7348,38.8503,-53.0436
MN19050244,3,3,4,41.4187,36.3115,-47.2145,41.7348,38.8503,-53.0436
MN19050244,4,4,5,41.7348,38.8503,-53.0436,39.2769,45.1371,-27.5711
MN19050244,5,5,6,39.2769,45.1371,-27.5711,39.6428,42.2961,-23.9619
MN19050244,6,6,7,39.6428,42.2961,-23.9619,33.4983,41.1858,-19.7528
MN19050244,7,7,8,33.4983,41.1858,-19.7528,29.3922,43.303,-26.1611
MN19050244,8,8,0,29.3922,43.303,-26.1611,27.6176,43.1271,-32.1696
MN19050245,1,0,1,33.5331,63.5153,-36.434,42.5777,51.8947,-46.3362
MN19050245,2,1,2,42.5777,51.8947,-46.3362,40.1935,52.3259,-28.6692
MN19050245,3,2,3,40.1935,52.3259,-28.6692,36.3588,57.685,-20.521
MN19050245,4,3,4,36.3588,57.685,-20.521,36.0045,63.7383,-26.0509
MN19050245,5,4,0,36.0045,63.7383,-26.0509,33.5331,63.5153,-36.434
MN19080801,1,0,1,35.943,17.0785,-37.7963,34.816,22.765,-54.3208
MN19080801,2,1,2,34.816,22.765,-54.3208,33.6875,26.1539,-95.1643
MN19080801,3,2,3,33.6875,26.1539,-95.1643,33.0184,27.3571,-116.067
MN19080801,4,3,4,33.0184,27.3571,-116.067,40.9849,18.3861,-118.651
MN19080801,5,4,5,40.9849,18.3861,-118.651,50.9195,22.9895,-54.0487
MN19080801,6,5,6,50.9195,22.9895,-54.0487,47.2869,15.3094,-50.8503
MN19080801,7,6,7,47.2869,15.3094,-50.8503,44.478,15.7365,-43.8691
MN19080801,8,7,8,44.478,15.7365,-43.8691,45.2601,15.7011,-39.1911
MN19080801,9,8,9,45.2601,15.7011,-39.1911,45.4206,15.5939,-32.4934
MN19080801,10,9,10,45.4206,15.5939,-32.4934,43.4461,15.3817,-32.0573
MN19080801,11,10,0,43.4461,15.3817,-32.0573,35.943,17.0785,-37.7963
MN19080802,1,0,1,31.6528,22.6728,-27.8259,31.2506,22.8939,-37.8193
MN19080802,2,1,2,31.2506,22.8939,-37.8193,27.5176,25.007,-90.5599
MN19080802,3,2,3,27.5176,25.007,-90.5599,33.4061,16.7031,-105.047
MN19080802,4,3,4,33.4061,16.7031,-105.047,45.5423,27.1538,-69.0991
MN19080802,5,4,5,45.5423,27.1538,-69.0991,48.9722,24.2269,-36.519
MN19080802,6,7,8,46.5589,14.8616,-31.2584,40.3284,14.4046,-23.3791
MN19080802,7,6,7,48.9244,22.1142,-35.7491,46.5589,14.8616,-31.2584
MN19080802,8,8,9,40.3284,14.4046,-23.3791,36.3765,16.1201,-22.9729
MN19080802,9,10,0,32.8028,19.4887,-24.2586,31.6528,22.6728,-27.8259
MN19080802,10,5,6,48.9722,24.2269,-36.519,48.9244,22.1142,-35.7491
MN19080802,11,9,10,36.3765,16.1201,-22.9729,32.8028,19.4887,-24.2586
MN19080803,1,0,1,24.5376,22.1911,-22.8048,22.5814,27.0574,-48.5056
MN19080803,2,1,2,22.5814,27.0574,-48.5056,23.8529,25.5941,-54.9531
MN19080803,3,2,3,23.8529,25.5941,-54.9531,25.1284,24.355,-60.5629
MN19080803,4,3,4,25.1284,24.355,-60.5629,27.2511,24.2883,-74.2362
MN19080803,5,4,5,27.2511,24.2883,-74.2362,29.6908,24.046,-100.348
MN19080803,6,5,6,29.6908,24.046,-100.348,33.4058,22.2063,-95.4101
MN19080803,7,6,7,33.4058,22.2063,-95.4101,34.7077,21.0315,-86.8002
MN19080803,8,7,8,34.7077,21.0315,-86.8002,38.5295,24.8202,-64.9073
MN19080803,9,8,9,38.5295,24.8202,-64.9073,38.1462,22.2221,-26.7539
MN19080803,10,10,11,37.9261,20.0533,-28.324,33.987,17.6081,-23.9535
MN19080803,11,11,0,33.987,17.6081,-23.9535,24.5376,22.1911,-22.8048
MN19080804,1,0,1,31.9337,21.746,-92.0956,41.5791,28.4628,-38.6378
MN19080804,2,1,2,41.5791,28.4628,-38.6378,31.1436,22.5281,-24.6414
MN19080804,3,2,3,31.1436,22.5281,-24.6414,21.7443,22.3129,-25.4344
MN19080804,4,3,4,21.7443,22.3129,-25.4344,21.7675,25.3035,-31.1776
MN19080804,5,4,5,21.7675,25.3035,-31.1776,22.6025,25.755,-45.4712
MN19080804,6,5,6,22.6025,25.755,-45.4712,22.722,22.6844,-94.9054
MN19080804,7,6,0,22.722,22.6844,-94.9054,31.9337,21.746,-92.0956
MN19080805,1,0,1,54.1976,25.3961,-56.1932,51.5187,18.1457,-13.7954
MN19080805,2,1,2,51.5187,18.1457,-13.7954,51.4408,16.4275,-12.1461
MN19080805,3,2,3,51.4408,16.4275,-12.1461,46.388,11.562,-11.4989
MN19080805,4,3,4,46.388,11.562,-11.4989,41.3901,9.95808,-10.0886
MN19080805,5,4,5,41.3901,9.95808,-10.0886,38.5827,12.1121,-13.9688
MN19080805,6,5,6,38.5827,12.1121,-13.9688,36.8107,19.7755,-28.1233
MN19080805,7,6,7,36.8107,19.7755,-28.1233,38.1951,24.9999,-54.7536
MN19080805,8,7,8,38.1951,24.9999,-54.7536,40.0902,21.64,-61.5382
MN19080805,9,8,9,40.0902,21.64,-61.5382,40.9072,20.6946,-68.5685
MN19080805,10,9,10,40.9072,20.6946,-68.5685,41.8323,17.2546,-66.8298
MN19080805,11,10,11,41.8323,17.2546,-66.8298,55.7546,20.7353,-67.6137
MN19080805,12,11,0,55.7546,20.7353,-67.6137,54.1976,25.3961,-56.1932
MN19080806,1,0,1,54.4862,19.17,-23.4386,34.5265,13.4318,-73.4096
MN19080806,2,1,2,34.5265,13.4318,-73.4096,32.3696,13.5244,-77.4981
MN19080806,3,2,3,32.3696,13.5244,-77.4981,31.751,18.3891,-88.8493
MN19080806,4,3,4,31.751,18.3891,-88.8493,34.4272,23.965,-83.3153
MN19080806,5,4,5,34.4272,23.965,-83.3153,48.0396,24.2326,-19.1047
MN19080806,6,5,0,48.0396,24.2326,-19.1047,54.4862,19.17,-23.4386
MN19080807,1,0,1,22.271,12.6867,-23.9075,23.6974,20.181,-52.3165
MN19080807,2,1,2,23.6974,20.181,-52.3165,24.9572,18.3153,-64.2529
MN19080807,3,2,3,24.9572,18.3153,-64.2529,35.304,15.8253,-81.0887
MN19080807,4,3,4,35.304,15.8253,-81.0887,38.4584,15.8335,-81.5161
MN19080807,5,4,5,38.4584,15.8335,-81.5161,43.9524,19.5632,-73.0991
MN19080807,6,5,6,43.9524,19.5632,-73.0991,44.773,21.2185,-68.6128
MN19080807,7,6,7,44.773,21.2185,-68.6128,45.4675,15.9257,-35.4195
MN19080807,8,7,8,45.4675,15.9257,-35.4195,44.5227,13.3374,-28.204
MN19080807,9,8,9,44.5227,13.3374,-28.204,38.7664,10.7316,-26.0859
MN19080807,10,9,0,38.7664,10.7316,-26.0859,22.271,12.6867,-23.9075
MN19080808,1,0,1,32.4691,20.4847,-18.9485,23.9028,28.4956,-72.7713
MN19080808,2,1,2,23.9028,28.4956,-72.7713,32.593,19.3903,-65.421
MN19080808,3,2,3,32.593,19.3903,-65.421,39.8138,27.8706,-71.8402
MN19080808,4,3,4,39.8138,27.8706,-71.8402,40.7247,30.1845,-63.5191
MN19080808,5,4,5,40.7247,30.1845,-63.5191,43.5525,28.9422,-44.3354
MN19080808,6,5,6,43.5525,28.9422,-44.3354,44.5705,26.0901,-37.0808
MN19080808,7,6,7,44.5705,26.0901,-37.0808,45.0977,22.0363,-29.9565
MN19080808,8,7,8,45.0977,22.0363,-29.9565,45.7329,17.4443,-25.2115
MN19080808,9,8,9,45.7329,17.4443,-25.2115,33.7418,17.3541,-16.6379
MN19080808,10,9,0,33.7418,17.3541,-16.6379,32.4691,20.4847,-18.9485
MN19080813,1,0,1,27.2423,17.0343,-26.6141,32.2833,17.9408,-61.514
MN19080813,2,1,2,32.2833,17.9408,-61.514,38.2338,18.3269,-61.2615
MN19080813,3,2,3,38.2338,18.3269,-61.2615,44.1462,24.746,-50.8431
MN19080813,4,3,4,44.1462,24.746,-50.8431,41.8368,26.8903,-30.1807
MN19080813,5,4,5,41.8368,26.8903,-30.1807,42.1022,23.9795,-24.4953
MN19080813,6,5,6,42.1022,23.9795,-24.4953,40.3648,18.0256,-13.6814
MN19080813,7,6,7,40.3648,18.0256,-13.6814,32.5569,11.6934,-14.7837
MN19080813,8,7,0,32.5569,11.6934,-14.7837,27.2423,17.0343,-26.6141
MN19080814,1,0,1,25.3078,18.981,-18.8395,20.5924,16.8908,-41.3406
MN19080814,2,1,2,20.5924,16.8908,-41.3406,19.3191,11.4829,-62.7816
MN19080814,3,2,3,19.3191,11.4829,-62.7816,29.713,16.2037,-51.1322
MN19080814,4,3,4,29.713,16.2037,-51.1322,36.3681,24.4471,-24.4124
MN19080814,5,4,5,36.3681,24.4471,-24.4124,34.0609,22.3858,-15.559
MN19080814,6,5,6,34.0609,22.3858,-15.559,32.6637,20.2155,-11.8344
MN19080814,7,6,0,32.6637,20.2155,-11.8344,25.3078,18.981,-18.8395
MN19080817,1,0,1,35.5353,15.5223,-24.7857,30.7887,21.4371,-45.8405
MN19080817,2,1,2,30.7887,21.4371,-45.8405,29.9536,21.5338,-51.8925
MN19080817,3,2,5,29.9536,21.5338,-51.8925,47.3053,22.4301,-47.8658
MN19080817,4,3,4,45.5351,20.5077,-54.2932,46.5604,21.4286,-50.6079
MN19080817,5,5,6,47.3053,22.4301,-47.8658,48.7093,20.2258,-39.1928
MN19080817,6,6,7,48.7093,20.2258,-39.1928,44.6689,12.4201,-35.177
MN19080817,7,7,8,44.6689,12.4201,-35.177,41.9445,12.8387,-32.8268
MN19080817,8,8,9,41.9445,12.8387,-32.8268,36.8995,13.9007,-25.6125
