Specimen,BreakNo,Count,Mean,Median,STD,Max,Min,Range,ArcLength,EuclideanLength,ArcAngle,interior_edge,Interrupted,Interruptedby,ridge_notch,interior_notch,Species,Common,SzCl,SizeRangeLb,SizeRangeKg,SkelPort,LPort,Element,Side,ActorTaxon,Effector,trab,Surface Area,Volume,Bounding Box Dim1,Bounding Box Dim2,Bounding Box Dim3
MN10AA0101,1,22,84.28056922727272,87.358612,10.133738390132066,94.493729,51.146865999999996,43.346863000000006,72.00989454154076,69.44209199757738,4.534808618800746,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,2140.87060546875,3382.518229166666,82.50109100341797,11.880725860595705,8.557567596435549
MN10AA0101,2,20,101.80023345000001,108.9017675,14.88191568414073,130.211182,76.615349,53.59583300000001,65.35457974794049,64.69191249136169,1.594949609503603,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,2140.87060546875,3382.518229166666,82.50109100341797,11.880725860595705,8.557567596435549
MN10AA0101,3,2,138.645195,138.645195,4.724388000000005,143.369583,133.920807,9.44877600000001,8.673346036188526,8.387872933586921,58.55713999961002,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,2140.87060546875,3382.518229166666,82.50109100341797,11.880725860595705,8.557567596435549
MN10AA0105,1,7,74.35226085714285,82.994331,17.621606746251533,96.797462,47.578613,49.218849,17.613477032345642,16.535774273374685,55.81738811607893,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
MN10AA0105,2,1,138.274826,138.274826,0.0,138.274826,138.274826,0.0,3.893983038021894,3.7565246105942145,50.68108265287488,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
MN10AA0105,3,5,162.0328156,162.323929,3.4840567363429495,166.12423700000002,156.68743899999998,9.436798000000039,8.787561056672315,7.227309126500677,37.85686569490025,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
MN10AA0105,4,1,133.195328,133.195328,0.0,133.195328,133.195328,0.0,2.7363956217456775,2.733987574953479,32.0205506063821,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
MN10AA0105,5,7,56.76948814285715,61.458675,16.149827192417106,74.81881,26.733913,48.084897,25.64266122218891,25.29956055013605,20.275421089684677,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
MN10AA0105,6,11,36.28574618181819,35.363147999999995,12.730233611284264,56.283359999999995,20.52743,35.75592999999999,35.52803868149067,32.79331705957785,23.401664611480264,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
MN10AA0105,7,2,163.063614,163.063614,2.2344819999999856,165.298096,160.82913200000002,4.468963999999971,6.20492698719263,5.771309049080629,17.389236133693082,endosteal,False,Not_interrupted,False,False,Cervus canadensis,Elk,3.0,250-750,113-340,hindlimb,distal,mttar,right,Homo sapiens,HSAnv,False,1272.3094482421875,1816.010091145833,42.09954071044922,21.44898796081543,9.26024055480957
